,City,Year,Main Cause
10655,Fort Worth,2019,Failure to Yield
10659,Fort Worth,2019,Unlicensed Driver
10660,Fort Worth,2019,Drug Involvement
10661,Fort Worth,2019,Running Red Light
10663,Fort Worth,2019,Unlicensed Driver
10664,Fort Worth,2019,Driver Fatigue
10667,Fort Worth,2019,Running Red Light
10673,Fort Worth,2019,Alcohol Involvement
10674,Fort Worth,2019,Tailgating
10677,Fort Worth,2019,Unlicensed Driver
10679,Fort Worth,2019,Improper Lane Change
10681,Fort Worth,2019,Tailgating
10684,Fort Worth,2019,Failure to Yield
10685,Fort Worth,2019,Alcohol Involvement
10687,Fort Worth,2019,Distracted Driving
10688,Fort Worth,2019,Alcohol Involvement
10689,Fort Worth,2019,Alcohol Involvement
10690,Fort Worth,2019,Drug Involvement
10693,Fort Worth,2019,Speeding
10694,Fort Worth,2019,Alcohol Involvement
10695,Fort Worth,2019,Tailgating
10696,Fort Worth,2019,Distracted Driving
10697,Fort Worth,2019,Alcohol Involvement
10698,Fort Worth,2019,Speeding
10699,Fort Worth,2019,Distracted Driving
10700,Fort Worth,2019,Distracted Driving
10702,Fort Worth,2019,Running Red Light
10704,Fort Worth,2019,Drug Involvement
10705,Fort Worth,2019,Drug Involvement
10706,Fort Worth,2019,Running Red Light
10707,Fort Worth,2019,Driver Fatigue
10708,Fort Worth,2019,Aggressive Driving
10709,Fort Worth,2019,Driver Fatigue
10712,Fort Worth,2019,Driver Fatigue
10713,Fort Worth,2019,Weather Conditions
10716,Fort Worth,2019,Drug Involvement
10718,Fort Worth,2019,Improper Lane Change
10720,Fort Worth,2019,Speeding
10721,Fort Worth,2019,Alcohol Involvement
10724,Fort Worth,2019,Failure to Yield
10725,Fort Worth,2019,Alcohol Involvement
10727,Fort Worth,2019,Drug Involvement
10728,Fort Worth,2019,Tailgating
10730,Fort Worth,2019,Drug Involvement
10731,Fort Worth,2019,Alcohol Involvement
10732,Fort Worth,2019,Aggressive Driving
10733,Fort Worth,2019,Improper Lane Change
10735,Fort Worth,2019,Failure to Yield
10738,Fort Worth,2019,Failure to Yield
10740,Fort Worth,2019,Improper Lane Change
10742,Fort Worth,2019,Distracted Driving
10743,Fort Worth,2019,Driver Fatigue
10746,Fort Worth,2019,Drug Involvement
10747,Fort Worth,2019,Aggressive Driving
10749,Fort Worth,2019,Drug Involvement
10750,Fort Worth,2019,Speeding
10751,Fort Worth,2019,Aggressive Driving
10752,Fort Worth,2019,Aggressive Driving
10753,Fort Worth,2019,Speeding
10754,Fort Worth,2019,Improper Lane Change
10755,Fort Worth,2019,Running Red Light
10757,Fort Worth,2019,Tailgating
10758,Fort Worth,2019,Improper Lane Change
10759,Fort Worth,2019,Running Red Light
10761,Fort Worth,2019,Distracted Driving
10763,Fort Worth,2019,Alcohol Involvement
10764,Fort Worth,2019,Speeding
10766,Fort Worth,2019,Speeding
10768,Fort Worth,2020,Tailgating
10770,Fort Worth,2020,Speeding
10771,Fort Worth,2020,Tailgating
10774,Fort Worth,2020,Weather Conditions
10776,Fort Worth,2020,Failure to Yield
10777,Fort Worth,2020,Aggressive Driving
10778,Fort Worth,2020,Driver Fatigue
10779,Fort Worth,2020,Aggressive Driving
10781,Fort Worth,2020,Aggressive Driving
10782,Fort Worth,2020,Alcohol Involvement
10783,Fort Worth,2020,Drug Involvement
10784,Fort Worth,2020,Speeding
10786,Fort Worth,2020,Running Red Light
10787,Fort Worth,2020,Speeding
10789,Fort Worth,2020,Speeding
10792,Fort Worth,2020,Improper Lane Change
10793,Fort Worth,2020,Drug Involvement
10794,Fort Worth,2020,Unlicensed Driver
10796,Fort Worth,2020,Alcohol Involvement
10797,Fort Worth,2020,Unlicensed Driver
10798,Fort Worth,2020,Unlicensed Driver
10799,Fort Worth,2020,Unlicensed Driver
10800,Fort Worth,2020,Speeding
10802,Fort Worth,2020,Improper Lane Change
10803,Fort Worth,2020,Improper Lane Change
10804,Fort Worth,2020,Improper Lane Change
10805,Fort Worth,2020,Improper Lane Change
10806,Fort Worth,2020,Failure to Yield
10808,Fort Worth,2020,Tailgating
10809,Fort Worth,2020,Speeding
10810,Fort Worth,2020,Tailgating
10811,Fort Worth,2020,Aggressive Driving
10812,Fort Worth,2020,Driver Fatigue
10813,Fort Worth,2020,Running Red Light
10814,Fort Worth,2020,Drug Involvement
10816,Fort Worth,2020,Drug Involvement
10817,Fort Worth,2020,Unlicensed Driver
10820,Fort Worth,2020,Driver Fatigue
10821,Fort Worth,2020,Driver Fatigue
10824,Fort Worth,2020,Improper Lane Change
10825,Fort Worth,2020,Speeding
10826,Fort Worth,2020,Speeding
10827,Fort Worth,2020,Drug Involvement
10828,Fort Worth,2020,Tailgating
10831,Fort Worth,2020,Driver Fatigue
10836,Fort Worth,2020,Distracted Driving
10838,Fort Worth,2020,Alcohol Involvement
10840,Fort Worth,2020,Aggressive Driving
10841,Fort Worth,2020,Unlicensed Driver
10843,Fort Worth,2020,Improper Lane Change
10845,Fort Worth,2020,Weather Conditions
10846,Fort Worth,2020,Improper Lane Change
10847,Fort Worth,2020,Tailgating
10849,Fort Worth,2020,Distracted Driving
10852,Fort Worth,2020,Improper Lane Change
10853,Fort Worth,2020,Aggressive Driving
10854,Fort Worth,2020,Drug Involvement
10855,Fort Worth,2020,Distracted Driving
10856,Fort Worth,2020,Drug Involvement
10857,Fort Worth,2020,Unlicensed Driver
10859,Fort Worth,2020,Failure to Yield
10861,Fort Worth,2020,Failure to Yield
10863,Fort Worth,2020,Tailgating
10865,Fort Worth,2020,Speeding
10866,Fort Worth,2020,Running Red Light
10867,Fort Worth,2020,Aggressive Driving
10868,Fort Worth,2020,Weather Conditions
10869,Fort Worth,2020,Improper Lane Change
10870,Fort Worth,2021,Alcohol Involvement
10872,Fort Worth,2021,Distracted Driving
10876,Fort Worth,2021,Speeding
10879,Fort Worth,2021,Aggressive Driving
10880,Fort Worth,2021,Unlicensed Driver
10882,Fort Worth,2021,Failure to Yield
10883,Fort Worth,2021,Aggressive Driving
10884,Fort Worth,2021,Tailgating
10885,Fort Worth,2021,Aggressive Driving
10886,Fort Worth,2021,Speeding
10888,Fort Worth,2021,Distracted Driving
10891,Fort Worth,2021,Speeding
10894,Fort Worth,2021,Distracted Driving
10895,Fort Worth,2021,Aggressive Driving
10899,Fort Worth,2021,Distracted Driving
10901,Fort Worth,2021,Unlicensed Driver
10902,Fort Worth,2021,Improper Lane Change
10903,Fort Worth,2021,Drug Involvement
10906,Fort Worth,2021,Driver Fatigue
10907,Fort Worth,2021,Drug Involvement
10908,Fort Worth,2021,Driver Fatigue
10910,Fort Worth,2021,Tailgating
10911,Fort Worth,2021,Alcohol Involvement
10912,Fort Worth,2021,Driver Fatigue
10913,Fort Worth,2021,Running Red Light
10914,Fort Worth,2021,Improper Lane Change
10916,Fort Worth,2021,Unlicensed Driver
10917,Fort Worth,2021,Improper Lane Change
10919,Fort Worth,2021,Speeding
10922,Fort Worth,2021,Aggressive Driving
10923,Fort Worth,2021,Tailgating
10924,Fort Worth,2021,Running Red Light
10926,Fort Worth,2021,Improper Lane Change
10928,Fort Worth,2021,Speeding
10929,Fort Worth,2021,Alcohol Involvement
10930,Fort Worth,2021,Improper Lane Change
10931,Fort Worth,2021,Tailgating
10932,Fort Worth,2021,Unlicensed Driver
10933,Fort Worth,2021,Unlicensed Driver
10934,Fort Worth,2021,Distracted Driving
10937,Fort Worth,2021,Aggressive Driving
10938,Fort Worth,2021,Unlicensed Driver
10940,Fort Worth,2021,Drug Involvement
10941,Fort Worth,2021,Tailgating
10943,Fort Worth,2021,Alcohol Involvement
10944,Fort Worth,2021,Failure to Yield
10946,Fort Worth,2021,Drug Involvement
10947,Fort Worth,2021,Drug Involvement
10950,Fort Worth,2021,Improper Lane Change
10951,Fort Worth,2021,Drug Involvement
10953,Fort Worth,2021,Speeding
10955,Fort Worth,2021,Improper Lane Change
10957,Fort Worth,2021,Failure to Yield
10959,Fort Worth,2021,Running Red Light
10960,Fort Worth,2021,Tailgating
10962,Fort Worth,2021,Alcohol Involvement
10963,Fort Worth,2021,Weather Conditions
10964,Fort Worth,2021,Tailgating
10967,Fort Worth,2021,Driver Fatigue
10968,Fort Worth,2021,Aggressive Driving
10969,Fort Worth,2021,Unlicensed Driver
10971,Fort Worth,2021,Weather Conditions
10973,Fort Worth,2021,Speeding
10975,Fort Worth,2021,Speeding
10976,Fort Worth,2021,Distracted Driving
10978,Fort Worth,2021,Speeding
10979,Fort Worth,2021,Distracted Driving
10980,Fort Worth,2021,Alcohol Involvement
10981,Fort Worth,2021,Failure to Yield
10982,Fort Worth,2021,Failure to Yield
10985,Fort Worth,2021,Driver Fatigue
10987,Fort Worth,2021,Weather Conditions
10989,Fort Worth,2021,Distracted Driving
10990,Fort Worth,2021,Unlicensed Driver
10991,Fort Worth,2021,Weather Conditions
10992,Fort Worth,2021,Failure to Yield
10993,Fort Worth,2021,Speeding
10994,Fort Worth,2021,Tailgating
10995,Fort Worth,2021,Running Red Light
10996,Fort Worth,2021,Alcohol Involvement
10997,Fort Worth,2021,Improper Lane Change
10998,Fort Worth,2021,Tailgating
10999,Fort Worth,2021,Running Red Light
11000,Fort Worth,2021,Speeding
11001,Fort Worth,2021,Failure to Yield
11004,Fort Worth,2021,Tailgating
11005,Fort Worth,2021,Distracted Driving
11006,Fort Worth,2022,Alcohol Involvement
11007,Fort Worth,2022,Weather Conditions
11008,Fort Worth,2022,Running Red Light
11009,Fort Worth,2022,Drug Involvement
11011,Fort Worth,2022,Drug Involvement
11013,Fort Worth,2022,Distracted Driving
11014,Fort Worth,2022,Failure to Yield
11015,Fort Worth,2022,Alcohol Involvement
11016,Fort Worth,2022,Speeding
11018,Fort Worth,2022,Improper Lane Change
11019,Fort Worth,2022,Speeding
11022,Fort Worth,2022,Tailgating
11024,Fort Worth,2022,Distracted Driving
11025,Fort Worth,2022,Tailgating
11026,Fort Worth,2022,Unlicensed Driver
11027,Fort Worth,2022,Alcohol Involvement
11030,Fort Worth,2022,Weather Conditions
11032,Fort Worth,2022,Weather Conditions
11034,Fort Worth,2022,Improper Lane Change
11035,Fort Worth,2022,Aggressive Driving
11036,Fort Worth,2022,Distracted Driving
11037,Fort Worth,2022,Drug Involvement
11038,Fort Worth,2022,Drug Involvement
11039,Fort Worth,2022,Improper Lane Change
11040,Fort Worth,2022,Drug Involvement
11041,Fort Worth,2022,Weather Conditions
11043,Fort Worth,2022,Improper Lane Change
11046,Fort Worth,2022,Aggressive Driving
11047,Fort Worth,2022,Driver Fatigue
11048,Fort Worth,2022,Tailgating
11049,Fort Worth,2022,Improper Lane Change
11050,Fort Worth,2022,Unlicensed Driver
11051,Fort Worth,2022,Drug Involvement
11053,Fort Worth,2022,Drug Involvement
11054,Fort Worth,2022,Weather Conditions
11057,Fort Worth,2022,Failure to Yield
11059,Fort Worth,2022,Drug Involvement
11060,Fort Worth,2022,Distracted Driving
11061,Fort Worth,2022,Tailgating
11063,Fort Worth,2022,Drug Involvement
11064,Fort Worth,2022,Unlicensed Driver
11066,Fort Worth,2022,Distracted Driving
11067,Fort Worth,2022,Weather Conditions
11068,Fort Worth,2022,Failure to Yield
11069,Fort Worth,2022,Driver Fatigue
11070,Fort Worth,2022,Driver Fatigue
11072,Fort Worth,2022,Running Red Light
11073,Fort Worth,2022,Unlicensed Driver
11075,Fort Worth,2022,Weather Conditions
11077,Fort Worth,2022,Unlicensed Driver
11079,Fort Worth,2022,Running Red Light
11081,Fort Worth,2022,Improper Lane Change
11085,Fort Worth,2022,Tailgating
11086,Fort Worth,2022,Weather Conditions
11087,Fort Worth,2022,Improper Lane Change
11088,Fort Worth,2022,Tailgating
11092,Fort Worth,2022,Running Red Light
11094,Fort Worth,2022,Aggressive Driving
11095,Fort Worth,2022,Failure to Yield
11098,Fort Worth,2022,Weather Conditions
11100,Fort Worth,2022,Tailgating
11101,Fort Worth,2022,Distracted Driving
11102,Fort Worth,2022,Failure to Yield
11103,Fort Worth,2022,Drug Involvement
11104,Fort Worth,2022,Aggressive Driving
11107,Fort Worth,2022,Improper Lane Change
11108,Fort Worth,2022,Aggressive Driving
11109,Fort Worth,2022,Alcohol Involvement
11110,Fort Worth,2022,Tailgating
11111,Fort Worth,2022,Improper Lane Change
11112,Fort Worth,2022,Tailgating
11113,Fort Worth,2022,Tailgating
11114,Fort Worth,2022,Aggressive Driving
11118,Fort Worth,2022,Weather Conditions
11119,Fort Worth,2022,Improper Lane Change
11120,Fort Worth,2022,Unlicensed Driver
11121,Fort Worth,2022,Tailgating
11122,Fort Worth,2022,Failure to Yield
11125,Fort Worth,2022,Tailgating
11126,Fort Worth,2022,Distracted Driving
11127,Fort Worth,2022,Drug Involvement
11128,Fort Worth,2022,Aggressive Driving
11129,Fort Worth,2022,Distracted Driving
11130,Fort Worth,2022,Unlicensed Driver
11131,Fort Worth,2022,Speeding
11133,Fort Worth,2022,Drug Involvement
11134,Fort Worth,2022,Alcohol Involvement
11135,Fort Worth,2022,Driver Fatigue
11136,Fort Worth,2022,Alcohol Involvement
11138,Fort Worth,2022,Distracted Driving
11140,Fort Worth,2022,Tailgating
11142,Fort Worth,2023,Improper Lane Change
11143,Fort Worth,2023,Tailgating
11144,Fort Worth,2023,Unlicensed Driver
11145,Fort Worth,2023,Unlicensed Driver
11146,Fort Worth,2023,Unlicensed Driver
11147,Fort Worth,2023,Unlicensed Driver
11148,Fort Worth,2023,Distracted Driving
11150,Fort Worth,2023,Distracted Driving
11151,Fort Worth,2023,Drug Involvement
11152,Fort Worth,2023,Driver Fatigue
11153,Fort Worth,2023,Aggressive Driving
11155,Fort Worth,2023,Alcohol Involvement
11156,Fort Worth,2023,Failure to Yield
11157,Fort Worth,2023,Unlicensed Driver
11160,Fort Worth,2023,Aggressive Driving
11161,Fort Worth,2023,Speeding
11162,Fort Worth,2023,Drug Involvement
11163,Fort Worth,2023,Drug Involvement
11165,Fort Worth,2023,Failure to Yield
11166,Fort Worth,2023,Speeding
11168,Fort Worth,2023,Speeding
11171,Fort Worth,2023,Running Red Light
11172,Fort Worth,2023,Driver Fatigue
11174,Fort Worth,2023,Weather Conditions
11175,Fort Worth,2023,Tailgating
11176,Fort Worth,2023,Running Red Light
11177,Fort Worth,2023,Speeding
11178,Fort Worth,2023,Driver Fatigue
11181,Fort Worth,2023,Aggressive Driving
11182,Fort Worth,2023,Tailgating
11186,Fort Worth,2023,Speeding
11187,Fort Worth,2023,Weather Conditions
11188,Fort Worth,2023,Driver Fatigue
11190,Fort Worth,2023,Alcohol Involvement
11191,Fort Worth,2023,Failure to Yield
11194,Fort Worth,2023,Weather Conditions
11195,Fort Worth,2023,Alcohol Involvement
11196,Fort Worth,2023,Failure to Yield
11197,Fort Worth,2023,Aggressive Driving
11198,Fort Worth,2023,Driver Fatigue
11199,Fort Worth,2023,Distracted Driving
11203,Fort Worth,2023,Aggressive Driving
11205,Fort Worth,2023,Alcohol Involvement
11206,Fort Worth,2023,Drug Involvement
11209,Fort Worth,2023,Aggressive Driving
11210,Fort Worth,2023,Running Red Light
11212,Fort Worth,2023,Aggressive Driving
11216,Fort Worth,2023,Tailgating
11217,Fort Worth,2023,Failure to Yield
11218,Fort Worth,2023,Failure to Yield
11219,Fort Worth,2023,Distracted Driving
11220,Fort Worth,2023,Improper Lane Change
11221,Fort Worth,2023,Speeding
11222,Fort Worth,2023,Alcohol Involvement
11224,Fort Worth,2023,Driver Fatigue
11228,Fort Worth,2023,Improper Lane Change
11233,Fort Worth,2023,Unlicensed Driver
11236,Fort Worth,2023,Aggressive Driving
11238,Fort Worth,2023,Aggressive Driving
11242,Fort Worth,2023,Speeding
11245,Fort Worth,2023,Weather Conditions
11246,Fort Worth,2023,Drug Involvement
11247,Fort Worth,2023,Speeding
11248,Fort Worth,2023,Unlicensed Driver
11249,Fort Worth,2023,Speeding
11250,Fort Worth,2023,Tailgating
11252,Fort Worth,2023,Failure to Yield
11254,Fort Worth,2023,Unlicensed Driver
11256,Fort Worth,2023,Weather Conditions
11258,Fort Worth,2023,Weather Conditions
11259,Fort Worth,2023,Alcohol Involvement
11261,Fort Worth,2023,Distracted Driving
11263,Fort Worth,2023,Aggressive Driving
11266,Fort Worth,2023,Drug Involvement
11267,Fort Worth,2023,Driver Fatigue
11268,Fort Worth,2023,Weather Conditions
11269,Fort Worth,2023,Running Red Light
11272,Fort Worth,2023,Speeding
11273,Fort Worth,2023,Alcohol Involvement
11274,Fort Worth,2023,Failure to Yield
11276,Fort Worth,2023,Unlicensed Driver
11277,Fort Worth,2023,Distracted Driving
11278,Fort Worth,2023,Running Red Light
11281,Columbus,2017,Tailgating
11282,Columbus,2017,Tailgating
11283,Columbus,2017,Unlicensed Driver
11284,Columbus,2017,Speeding
11285,Columbus,2017,Unlicensed Driver
11286,Columbus,2017,Weather Conditions
11287,Columbus,2017,Running Red Light
11289,Columbus,2017,Alcohol Involvement
11292,Columbus,2017,Improper Lane Change
11293,Columbus,2017,Unlicensed Driver
11294,Columbus,2017,Tailgating
11295,Columbus,2017,Improper Lane Change
11297,Columbus,2017,Running Red Light
11298,Columbus,2017,Speeding
11300,Columbus,2017,Aggressive Driving
11303,Columbus,2017,Alcohol Involvement
11306,Columbus,2017,Distracted Driving
11308,Columbus,2017,Failure to Yield
11309,Columbus,2017,Improper Lane Change
11310,Columbus,2017,Unlicensed Driver
11311,Columbus,2017,Unlicensed Driver
11312,Columbus,2017,Aggressive Driving
11313,Columbus,2017,Failure to Yield
11314,Columbus,2017,Distracted Driving
11315,Columbus,2017,Drug Involvement
11317,Columbus,2017,Aggressive Driving
11318,Columbus,2017,Aggressive Driving
11319,Columbus,2017,Aggressive Driving
11320,Columbus,2017,Tailgating
11321,Columbus,2017,Unlicensed Driver
11323,Columbus,2017,Improper Lane Change
11324,Columbus,2017,Improper Lane Change
11325,Columbus,2017,Alcohol Involvement
11326,Columbus,2017,Running Red Light
11327,Columbus,2017,Drug Involvement
11328,Columbus,2017,Unlicensed Driver
11329,Columbus,2017,Improper Lane Change
11331,Columbus,2017,Unlicensed Driver
11332,Columbus,2017,Improper Lane Change
11334,Columbus,2017,Aggressive Driving
11335,Columbus,2017,Improper Lane Change
11336,Columbus,2017,Driver Fatigue
11338,Columbus,2017,Failure to Yield
11341,Columbus,2017,Distracted Driving
11342,Columbus,2017,Improper Lane Change
11344,Columbus,2017,Drug Involvement
11345,Columbus,2017,Driver Fatigue
11346,Columbus,2017,Running Red Light
11347,Columbus,2017,Weather Conditions
11349,Columbus,2017,Distracted Driving
11350,Columbus,2017,Weather Conditions
11351,Columbus,2017,Weather Conditions
11352,Columbus,2017,Alcohol Involvement
11355,Columbus,2017,Alcohol Involvement
11356,Columbus,2017,Running Red Light
11357,Columbus,2017,Improper Lane Change
11358,Columbus,2017,Driver Fatigue
11359,Columbus,2017,Improper Lane Change
11361,Columbus,2017,Speeding
11363,Columbus,2017,Distracted Driving
11364,Columbus,2017,Running Red Light
11368,Columbus,2017,Drug Involvement
11369,Columbus,2017,Weather Conditions
11370,Columbus,2017,Drug Involvement
11371,Columbus,2017,Unlicensed Driver
11372,Columbus,2017,Failure to Yield
11373,Columbus,2017,Aggressive Driving
11375,Columbus,2017,Alcohol Involvement
11376,Columbus,2017,Speeding
11377,Columbus,2017,Driver Fatigue
11380,Columbus,2017,Drug Involvement
11381,Columbus,2017,Distracted Driving
11382,Columbus,2017,Alcohol Involvement
11383,Columbus,2017,Drug Involvement
11384,Columbus,2017,Failure to Yield
11385,Columbus,2017,Tailgating
11387,Columbus,2017,Weather Conditions
11388,Columbus,2017,Improper Lane Change
11390,Columbus,2017,Improper Lane Change
11391,Columbus,2017,Drug Involvement
11392,Columbus,2018,Tailgating
11394,Columbus,2018,Speeding
11395,Columbus,2018,Aggressive Driving
11397,Columbus,2018,Driver Fatigue
